Line 1 getShape : 37 20
Line 2 columns : 1x0 1x1 1x2 1x3 1x4 1x5 1x6 1x7 1x8 1x9 1x10 1x11 1x12 1x13 1x14 1x15 1x16 1x17 1x18 1x19
Line 3 printHead 100 100
1x0 1x1 1x2 1x3 1x4 1x5 1x6 1x7 1x8 1x9 1x10 1x11 1x12 1x13 1x14 1x15 1x16 1x17 1x18 1x19
41 68 33 15 61 8 36 31 97 64 6 85 15 95 11 44 87 70 3 96
52 28 95 56 53 41 78 32 80 91 70 77 37 67 3 67 7 28 57 31
26 33 23 0 2 73 91 30 74 85 35 80 97 48 91 64 58 30 18 51
0 88 35 72 75 81 57 55 91 12 8 25 89 7 18 92 26 25 34 85
70 66 80 93 43 15 91 46 37 94 51 14 68 67 63 9 37 57 99 18
58 69 60 49 52 0 77 87 74 5 76 3 71 61 16 25 57 62 20 97
86 73 93 27 98 67 37 19 65 86 74 74 10 89 39 55 95 79 4 0
27 99 13 14 20 47 47 4 65 48 89 15 31 95 15 93 94 94 80 65
78 54 37 62 88 86 83 15 85 7 19 80 63 70 47 91 14 24 42 60
9 22 10 44 90 6 39 23 74 48 6 74 51 32 61 73 25 62 49 67
97 88 24 88 1 7 59 98 46 24 62 82 27 85 5 9 95 86 41 94
52 11 79 68 55 61 0 88 47 93 66 84 55 73 18 90 76 57 45 3
81 80 48 69 15 3 41 12 79 99 7 7 62 80 94 87 13 75 20 9
92 47 0 71 63 38 62 38 13 54 39 69 79 90 94 53 31 54 83 8
51 88 66 16 31 27 38 42 12 9 20 72 25 26 74 49 1 96 19 56
55 53 51 16 20 77 89 93 42 34 44 84 51 87 37 74 35 96 21 49
73 74 74 13 15 7 51 0 32 4 16 69 62 50 25 39 5 19 29 47
68 26 98 94 26 66 61 85 18 22 81 4 56 58 66 19 70 66 4 86
83 37 99 12 4 58 56 18 84 17 75 47 59 91 67 32 45 82 49 90
89 44 90 10 31 74 32 34 48 36 86 48 33 57 14 4 97 49 13 5
